lead_id,created_at,channel,campaign,region,company_size,business_type,lead_score,is_mql,is_sql
2943,2026-03-26 17:31,Direct,Brand Direct,Namur,1-9,Café,56.0,1,0
2944,2026-03-26 08:01,Direct,Brand Direct,East Flanders,10-49,Restaurant,52.0,1,0
2945,2026-03-26 14:34,Direct,Brand Direct,East Flanders,1-9,Snack,65.0,1,1
2946,2026-03-26 16:55,Direct,Returning Visitors,Liège,10-49,Café,73.0,1,1
2947,2026-03-26 12:41,Direct,Demo Page Direct,Antwerp,10-49,Restaurant,67.0,1,1
2948,2026-03-26 09:40,Referral,Partner Network,Hainaut,1-9,Snack,66.0,0,0
2949,2026-03-26 07:03,Referral,Partner Network,Hainaut,1-9,Snack,91.0,1,1
2950,2026-03-27 19:40,Google Ads,High Intent Search,Walloon Brabant,10-49,Café,77.0,0,0
2951,2026-03-27 08:26,Google Ads,High Intent Search,Brussels,1-9,Hotel,75.0,1,1
2952,2026-03-27 21:11,Meta Ads,Awareness Video,Hainaut,50+,Café,25.0,0,0
2953,2026-03-27 17:12,Meta Ads,Awareness Video,Flemish Brabant,10-49,Café,43.0,1,0
2954,2026-03-27 10:38,Meta Ads,Awareness Video,East Flanders,1-9,Restaurant,27.0,0,0
2955,2026-03-27 07:02,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,25.0,0,0
2956,2026-03-27 11:00,Meta Ads,Awareness Video,Antwerp,50+,Café,50.0,0,0
2957,2026-03-27 09:16,Meta Ads,Awareness Video,Antwerp,10-49,Bar,32.0,0,0
2958,2026-03-27 20:09,Meta Ads,Lead Magnet,Hainaut,1-9,Hotel,35.0,0,0
2959,2026-03-27 15:35,Meta Ads,Lead Magnet,Brussels,50+,Bar,51.0,1,0
2960,2026-03-27 07:14,Meta Ads,Lead Magnet,Liège,1-9,Snack,23.0,0,0
2961,2026-03-27 10:13,Meta Ads,Summer Promo TEST,Hainaut,10-49,Hotel,62.0,1,1
2962,2026-03-27 19:16,Organic Search,SEO Guides,Brussels,10-49,Bar,49.0,0,0
2963,2026-03-27 13:50,Direct,Brand Direct,Liège,10-49,Hotel,71.0,0,0
2964,2026-03-27 19:28,Direct,Brand Direct,Antwerp,1-9,Restaurant,38.0,0,0
2965,2026-03-27 19:36,Direct,Returning Visitors,East Flanders,10-49,Restaurant,53.0,1,1
2966,2026-03-27 08:36,Email,Newsletter,Walloon Brabant,1-9,Snack,44.0,1,1
2967,2026-03-27 08:17,Email,Lead Nurture,Brussels,10-49,Restaurant,58.0,1,1
2968,2026-03-27 14:42,Email,Lead Nurture,Namur,1-9,Restaurant,73.0,1,1
2969,2026-03-27 13:31,Email,Reactivation,Hainaut,1-9,Bar,42.0,0,0
2970,2026-03-27 12:52,Referral,Partner Network,Hainaut,1-9,Café,59.0,1,1
2971,2026-03-27 16:01,Referral,Industry Events,Brussels,1-9,Restaurant,90.0,1,1
2972,2026-03-28 21:56,Google Ads,High Intent Search,Walloon Brabant,1-9,Snack,55.0,0,0
2973,2026-03-28 18:59,Google Ads,High Intent Search,Brussels,10-49,Café,95.0,1,0
2974,2026-03-28 13:06,Meta Ads,Awareness Video,East Flanders,50+,Restaurant,40.0,0,0
2975,2026-03-28 08:03,Meta Ads,Awareness Video,Brussels,1-9,Café,0.0,0,0
2976,2026-03-28 07:25,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,58.0,0,0
2977,2026-03-28 11:15,Meta Ads,Awareness Video,East Flanders,1-9,Restaurant,11.0,0,0
2978,2026-03-28 16:01,Meta Ads,Awareness Video,Liège,1-9,Restaurant,11.0,0,0
2979,2026-03-28 16:11,Meta Ads,Awareness Video,Brussels,10-49,Snack,24.0,0,0
2980,2026-03-28 16:40,Meta Ads,Lead Magnet,Brussels,10-49,Bar,45.0,0,0
2981,2026-03-28 10:01,Meta Ads,Retargeting,Walloon Brabant,10-49,Hotel,40.0,1,1
2982,2026-03-28 18:47,Direct,Brand Direct,Brussels,10-49,Restaurant,79.0,0,0
2983,2026-03-28 11:28,Direct,Brand Direct,Liège,1-9,Restaurant,82.0,1,0
2984,2026-03-28 07:44,Direct,Returning Visitors,Liège,10-49,Bar,82.0,1,1
2985,2026-03-28 21:55,Direct,Returning Visitors,Walloon Brabant,1-9,Hotel,37.0,0,0
2986,2026-03-28 12:13,Email,Newsletter,Flemish Brabant,10-49,Restaurant,45.0,1,1
2987,2026-03-28 19:51,Email,Lead Nurture,East Flanders,10-49,Snack,71.0,1,1
2988,2026-03-28 09:40,Email,Lead Nurture,Walloon Brabant,50+,Café,76.0,1,1
2989,2026-03-28 18:47,Email,Reactivation,East Flanders,1-9,Bar,62.0,1,1
2990,2026-03-28 16:23,Referral,Customer Referral,Hainaut,10-49,Restaurant,78.0,1,1
2991,2026-03-28 14:57,Referral,Industry Events,Hainaut,10-49,Restaurant,67.0,1,0
2992,2026-03-29 08:04,Google Ads,High Intent Search,Brussels,1-9,Restaurant,,0,1
2993,2026-03-29 13:11,Meta Ads,Awareness Video,Antwerp,1-9,Restaurant,40.0,0,0
2994,2026-03-29 21:07,Meta Ads,Awareness Video,East Flanders,10-49,Restaurant,21.0,0,0
2995,2026-03-29 16:30,Meta Ads,Awareness Video,Liège,1-9,Café,37.0,1,0
2996,2026-03-29 16:42,Meta Ads,Lead Magnet,Namur,1-9,Bar,53.0,1,0
2997,2026-03-29 16:34,Meta Ads,Lead Magnet,Hainaut,1-9,Restaurant,23.0,0,0
2998,2026-03-29 13:19,Meta Ads,Retargeting,Flemish Brabant,10-49,Snack,59.0,0,0
2999,2026-03-29 14:41,Organic Search,SEO Product Pages,Hainaut,1-9,Restaurant,62.0,0,0
3000,2026-03-29 16:22,Organic Search,SEO Product Pages,Flemish Brabant,10-49,Bar,65.0,0,0
3001,2026-03-29 10:30,Organic Search,SEO Product Pages,Brussels,10-49,Bar,76.0,1,1
3002,2026-03-29 21:22,Organic Search,SEO Product Pages,Hainaut,10-49,Snack,44.0,0,0
3003,2026-03-29 09:14,Organic Search,SEO Guides,East Flanders,1-9,Snack,39.0,0,0
3004,2026-03-29 15:28,Organic Search,SEO Comparison,Walloon Brabant,1-9,Restaurant,43.0,0,0
3005,2026-03-29 15:56,Direct,Brand Direct,Hainaut,10-49,Restaurant,65.0,1,1
3006,2026-03-29 11:24,Direct,Brand Direct,Flemish Brabant,10-49,Restaurant,77.0,1,1
3007,2026-03-29 07:36,Direct,Brand Direct,Walloon Brabant,1-9,Restaurant,53.0,0,0
3008,2026-03-29 09:55,Email,Newsletter,Flemish Brabant,1-9,Restaurant,94.0,1,1
3009,2026-03-29 07:28,Email,Lead Nurture,Liège,10-49,Bar,74.0,1,1
3010,2026-03-29 21:31,Email,Reactivation,Liège,1-9,Restaurant,53.0,1,1
3011,2026-03-29 11:42,Referral,Industry Events,Hainaut,1-9,Bar,50.0,0,0
3012,2026-03-30 19:34,Google Ads,High Intent Search,Flemish Brabant,1-9,Snack,47.0,0,0
3013,2026-03-30 08:14,Google Ads,Competitor Search,Brussels,1-9,Restaurant,58.0,1,1
3014,2026-03-30 20:01,Google Ads,Restaurant Operations,Liège,50+,Hotel,78.0,1,1
3015,2026-03-30 16:59,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,36.0,0,0
3016,2026-03-30 11:20,Meta Ads,Awareness Video,Liège,10-49,Restaurant,29.0,1,0
3017,2026-03-30 21:23,Meta Ads,Awareness Video,Brussels,10-49,Snack,46.0,1,0
3018,2026-03-30 08:43,Meta Ads,Awareness Video,Walloon Brabant,1-9,Hotel,4.0,0,0
3019,2026-03-30 13:36,Meta Ads,Awareness Video,Antwerp,1-9,Restaurant,17.0,0,0
3020,2026-03-30 16:24,Meta Ads,Awareness Video,Brussels,10-49,Bar,35.0,0,0
3021,2026-03-30 10:11,Meta Ads,Lead Magnet,Hainaut,10-49,Restaurant,50.0,0,0
3022,2026-03-30 10:47,Meta Ads,Lead Magnet,Walloon Brabant,1-9,Hotel,33.0,0,0
3023,2026-03-30 07:32,Meta Ads,Retargeting,Brussels,1-9,Snack,36.0,1,0
3024,2026-03-30 10:48,Organic Search,SEO Product Pages,Flemish Brabant,50+,Bar,74.0,1,0
3025,2026-03-30 16:28,Organic Search,SEO Product Pages,Brussels,50+,Restaurant,64.0,1,1
3026,2026-03-30 21:26,Organic Search,SEO Guides,East Flanders,1-9,Snack,74.0,1,1
3027,2026-03-30 11:48,Organic Search,SEO Guides,Flemish Brabant,50+,Hotel,35.0,0,0
3028,2026-03-30 07:39,Organic Search,SEO Guides,Brussels,1-9,Café,43.0,0,0
3029,2026-03-30 14:07,Organic Search,SEO Comparison,Hainaut,10-49,Snack,68.0,0,0
3030,2026-03-30 14:30,Organic Search,SEO Comparison,Flemish Brabant,10-49,Restaurant,86.0,1,0
3031,2026-03-30 10:13,Organic Search,SEO Comparison,East Flanders,1 - 9,Bar,74.0,1,0
3032,2026-03-30 16:28,Direct,Brand Direct,Brussels,50+,Bar,66.0,0,0
3033,2026-03-30 08:46,Direct,Brand Direct,Walloon Brabant,10-49,Restaurant,47.0,0,0
3034,2026-03-30 09:59,Direct,Demo Page Direct,East Flanders,1-9,Restaurant,57.0,1,0
3035,2026-03-30 12:17,Email,Newsletter,Brussels,1-9,Restaurant,81.0,1,1
3036,2026-03-30 14:54,Email,Newsletter,Brussels,1-9,Restaurant,61.0,1,0
3037,2026-03-30 15:11,Email,Lead Nurture,Namur,10-49,Snack,54.0,0,0
3038,2026-03-30 15:18,Email,Lead Nurture,Liège,1-9,Restaurant,71.0,1,1
3039,2026-03-30 10:51,Email,Reactivation,Brussels,1-9,Bar,54.0,0,0
3040,2026-03-30 07:42,Email,Reactivation,Antwerp,10-49,Bar,52.0,0,0
3041,2026-03-30 12:27,Referral,Customer Referral,Hainaut,1-9,Bar,66.0,1,1
3042,2026-03-30 14:46,Referral,Industry Events,Antwerp,50+,Café,87.0,1,1
3043,2026-03-30 14:51,Referral,Industry Events,East Flanders,1-9,Restaurant,84.0,1,0
3044,2026-03-31 16:50,Google Ads,High Intent Search,East Flanders,10-49,Restaurant,61.0,1,1
3045,2026-03-31 09:04,Google Ads,Competitor Search,East Flanders,1-9,Snack,52.0,0,0
3046,2026-03-31 21:58,Google Ads,Competitor Search,Antwerp,1-9,Snack,50.0,0,0
3047,2026-03-31 13:19,Meta Ads,Awareness Video,Flemish Brabant,1-9,Bar,29.0,0,0
3048,2026-03-31 08:59,Meta Ads,Awareness Video,Walloon Brabant,1-9,Restaurant,8.0,0,0
3049,2026-03-31 21:47,Meta Ads,Awareness Video,Walloon Brabant,10-49,Snack,44.0,0,0
3050,2026-03-31 18:15,Meta Ads,Awareness Video,Brussels,1-9,Hotel,12.0,0,0
3051,2026-03-31 20:43,Meta Ads,Awareness Video,Namur,1-9,Café,20.0,0,0
3052,2026-03-31 10:08,Meta Ads,Awareness Video,East Flanders,10-49,Restaurant,36.0,1,1
3053,2026-03-31 12:10,Meta Ads,Lead Magnet,Hainaut,50+,Restaurant,43.0,0,0
3054,2026-03-31 20:20,Meta Ads,Retargeting,Flemish Brabant,1-9,Café,34.0,1,0
3055,2026-03-31 12:02,Meta Ads,Retargeting,Flemish Brabant,1-9,Restaurant,145.0,0,0
3056,2026-03-31 15:44,Organic Search,SEO Product Pages,Brussels,1-9,Café,68.0,1,1
3057,2026-03-31 13:23,Organic Search,SEO Product Pages,Flemish Brabant,50+,Restaurant,66.0,1,0
3058,2026-03-31 13:03,Organic Search,SEO Product Pages,Hainaut,1-9,Bar,66.0,1,1
3059,2026-03-31 10:13,Organic Search,SEO Guides,Namur,10-49,Bar,55.0,1,1
3060,2026-03-31 14:35,Direct,Brand Direct,East Flanders,10-49,Bar,44.0,1,1
3061,2026-03-31 11:16,Direct,Returning Visitors,Brussels,1-9,Restaurant,56.0,1,0
3062,2026-03-31 18:10,Email,Newsletter,Brussels,1-9,Snack,52.0,0,0
3063,2026-03-31 19:21,Email,Newsletter,Brussels,1-9,Restaurant,46.0,0,0
3064,2026-03-31 17:46,Email,Newsletter,Namur,1-9,Snack,61.0,1,0
3065,2026-03-31 12:32,Email,Newsletter,East Flanders,10-49,Hotel,47.0,1,0
3066,2026-03-31 18:51,Email,Lead Nurture,Hainaut,10-49,Bar,46.0,1,0
3067,2026-03-31 21:47,Email,Lead Nurture,Walloon Brabant,1-9,Snack,71.0,1,1
3068,2026-03-31 07:15,Email,Reactivation,East Flanders,1-9,Restaurant,49.0,0,0
3069,2026-03-31 15:27,Referral,Partner Network,Namur,10-49,Snack,78.0,1,1
3070,2026-03-31 07:56,Referral,Partner Network,Walloon Brabant,1-9,Bar,94.0,1,1
3071,2026-03-31 08:07,Referral,Customer Referral,Liège,1-9,Snack,90.0,1,1
3072,2026-03-31 09:21,Referral,Industry Events,Hainaut,1-9,Snack,68.0,0,0
3073,2026-04-01 18:32,Google Ads,Competitor Search,Antwerp,10-49,Bar,56.0,1,0
3074,2026-04-01 19:14,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,12.0,0,0
3075,2026-04-01 08:46,Meta Ads,Awareness Video,Walloon Brabant,1-9,Snack,39.0,1,0
3076,2026-04-01 08:55,Meta Ads,Awareness Video,Hainaut,50+,Snack,27.0,0,0
3077,2026-04-01 18:02,Meta Ads,Awareness Video,Liège,10-49,Restaurant,29.0,0,0
3078,2026-04-01 11:06,Meta Ads,Awareness Video,East Flanders,1-9,Bar,14.0,0,0
3079,2026-04-01 11:52,Meta Ads,Awareness Video,Liège,50+,Restaurant,44.0,0,0
3080,2026-04-01 18:52,Meta Ads,Awareness Video,Antwerp,1-9,Snack,28.0,0,0
3081,2026-04-01 11:06,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,17.0,0,0
3082,2026-04-01 20:10,Meta Ads,Awareness Video,Antwerp,1-9,Restaurant,39.0,1,0
3083,2026-04-01 10:34,Meta Ads,Awareness Video,Antwerp,1-9,Hotel,32.0,0,0
3084,2026-04-01 14:53,Meta Ads,Awareness Video,Anvers,10-49,Bar,26.0,0,0
3085,2026-04-01 08:52,Meta Ads,Awareness Video,East Flanders,10-49,Restaurant,22.0,0,0
3086,2026-04-01 14:23,Meta Ads,Lead Magnet,Flemish Brabant,10-49,Restaurant,15.0,0,0
3087,2026-04-01 18:31,Meta Ads,Retargeting,Hainaut,10-49,Restaurant,65.0,0,0
3088,2026-04-01 12:51,Organic Search,SEO Product Pages,East Flanders,10-49,Restaurant,46.0,0,0
3089,2026-04-01 12:56,Organic Search,SEO Product Pages,Hainaut,1-9,Bar,38.0,1,0
3090,2026-04-01 13:54,Organic Search,SEO Product Pages,Hainaut,1-9,Café,79.0,0,0
3091,2026-04-01 14:23,Organic Search,SEO Guides,Brussels,1-9,Bar,44.0,1,0
3092,2026-04-01 16:39,Organic Search,SEO Guides,Walloon Brabant,10-49,Snack,72.0,1,1
3093,2026-04-01 09:41,Organic Search,SEO Guides,Walloon Brabant,50+,Bar,92.0,1,1
3094,2026-04-01 08:12,Organic Search,SEO Comparison,Hainaut,1-9,Restaurant,79.0,1,0
3095,2026-04-01 20:28,Direct,Brand Direct,Flemish Brabant,1-9,Restaurant,55.0,0,0
3096,2026-04-01 07:19,Email,Newsletter,Hainaut,1-9,Restaurant,56.0,0,0
3097,2026-04-01 12:50,Email,Lead Nurture,Brussels,1-9,Restaurant,57.0,1,1
3098,2026-04-01 08:21,Email,Reactivation,Walloon Brabant,50+,Bar,50.0,0,0
3099,2026-04-01 18:43,Email,Reactivation,Namur,1-9,Bar,51.0,0,0
3100,2026-04-01 10:44,Referral,Partner Network,Brussels,1-9,Bar,70.0,1,1
3101,2026-04-01 11:07,Referral,Partner Network,Hainaut,1-9,Bar,73.0,0,0
3102,2026-04-01 08:57,Referral,Partner Network,Namur,1-9,Bar,64.0,1,0
3103,2026-04-01 21:15,Referral,Industry Events,Namur,10-49,Restaurant,61.0,1,1
3104,2026-04-02 08:15,Google Ads,High Intent Search,Flemish Brabant,10-49,Restaurant,61.0,1,0
3105,2026-04-02 14:38,Google Ads,High Intent Search,Liège,10-49,Bar,67.0,1,1
3106,2026-04-02 19:58,Meta Ads,Awareness Video,Namur,1-9,Restaurant,15.0,0,0
3107,2026-04-02 14:21,Meta Ads,Summer Promo TEST,Antwerp,1-9,Snack,38.0,1,0
3108,2026-04-02 19:49,Meta Ads,Awareness Video,Liège,1-9,Bar,6.0,0,0
3109,2026-04-02 19:05,Meta Ads,Awareness Video,Walloon Brabant,1-9,Restaurant,39.0,0,0
3110,2026-04-02 14:12,Meta Ads,Awareness Video,Walloon Brabant,1-9,Bar,31.0,0,0
3111,2026-04-02 16:49,Meta Ads,Awareness Video,Antwerp,50+,Bar,42.0,0,0
3112,2026-04-02 07:56,Meta Ads,Lead Magnet,Walloon Brabant,1-9,Restaurant,47.0,1,0
3113,2026-04-02 15:13,Organic Search,SEO Product Pages,Brussels,10-49,Hotel,44.0,0,0
3114,2026-04-02 20:33,Organic Search,SEO Product Pages,East Flanders,1-9,Snack,35.0,1,0
3115,2026-04-02 17:39,Organic Search,SEO Product Pages,Brussels,1-9,Restaurant,28.0,0,0
3116,2026-04-02 12:16,Organic Search,SEO Guides,Liège,1-9,Restaurant,28.0,0,0
3117,2026-04-02 15:39,Organic Search,SEO Comparison,Walloon Brabant,50+,Bar,83.0,0,0
3118,2026-04-02 11:39,Organic Search,SEO Comparison,Hainaut,1-9,Bar,84.0,1,1
3119,2026-04-02 17:24,Direct,Brand Direct,Antwerp,1-9,Hotel,62.0,1,0
3120,2026-04-02 15:20,Direct,Brand Direct,Walloon Brabant,1-9,Restaurant,51.0,0,0
3121,2026-04-02 21:57,Direct,Brand Direct,Flemish Brabant,10-49,Restaurant,66.0,1,1
3122,2026-04-02 10:30,Direct,Brand Direct,Flemish Brabant,10-49,Restaurant,66.0,1,1
3123,2026-04-02 13:13,Direct,Returning Visitors,Flemish Brabant,10-49,Bar,57.0,1,1
3124,2026-04-02 21:23,Email,Lead Nurture,Antwerp,10-49,Bar,74.0,1,1
3125,2026-04-02 15:00,Email,Lead Nurture,Antwerp,1-9,Snack,78.0,0,0
3126,2026-04-02 16:53,Email,Lead Nurture,Brussels,1-9,Restaurant,66.0,1,1
3127,2026-04-02 21:26,Email,Lead Nurture,Antwerp,1-9,Restaurant,49.0,1,1
3128,2026-04-02 13:07,Email,Reactivation,Hainaut,1-9,Hotel,47.0,0,0
3129,2026-04-02 21:24,Referral,Partner Network,Liège,1-9,Restaurant,46.0,0,0
3130,2026-04-02 21:05,Referral,Partner Network,Brussels,1-9,Bar,53.0,0,0
3131,2026-04-02 17:16,Referral,Partner Network,East Flanders,10-49,Restaurant,78.0,0,0
3132,2026-04-03 08:16,Google Ads,Competitor Search,Brussels,1-9,Bar,30.0,0,0
3133,2026-04-03 09:37,LinkedIn Ads,Operations Leaders,Namur,10-49,Restaurant,65.0,0,0
3134,2026-04-03 13:02,Meta Ads,Awareness Video,Antwerp,1-9,Restaurant,16.0,0,0
3135,2026-04-03 14:15,Meta Ads,Awareness Video,East Flanders,50+,Restaurant,29.0,0,0
3136,2026-04-03 12:36,Meta Ads,Awareness Video,Brussels,1-9,Restaurant,28.0,1,0
3137,2026-04-03 12:26,Meta Ads,Awareness Video,Antwerp,1-9,Bar,22.0,0,0
3138,2026-04-03 18:22,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,33.0,1,1
3139,2026-04-03 10:15,Meta Ads,Lead Magnet,East Flanders,10-49,Café,44.0,1,0
3140,2026-04-03 20:44,Meta Ads,Lead Magnet,Antwerp,1-9,Snack,15.0,0,0
3141,2026-04-03 09:20,Meta Ads,Lead Magnet,East Flanders,1-9,Bar,19.0,0,0
3142,2026-04-03 14:53,Meta Ads,Summer Promo TEST,Antwerp,10-49,Snack,26.0,0,0
3143,2026-04-03 18:33,Organic Search,SEO Product Pages,Brussels,10-49,Restaurant,83.0,1,0
3144,2026-04-03 19:52,Organic Search,SEO Guides,Brussels,10-49,Restaurant,45.0,1,0
3145,2026-04-03 19:51,Direct,Brand Direct,Brussels,10-49,Restaurant,79.0,0,0
3146,2026-04-03 17:38,Direct,Brand Direct,Namur,10-49,Restaurant,58.0,1,1
3147,2026-04-03 11:18,Direct,Brand Direct,Flemish Brabant,1-9,Snack,30.0,0,0
3148,2026-04-03 13:53,Direct,Returning Visitors,Liège,1-9,Restaurant,71.0,0,0
3149,2026-04-03 10:05,Direct,Demo Page Direct,Brussels,50+,Restaurant,91.0,1,1
3150,2026-04-03 15:19,Email,Newsletter,Hainaut,1-9,Bar,37.0,0,0
3151,2026-04-03 14:01,Email,Newsletter,Antwerp,1-9,Hotel,70.0,1,1
3152,2026-04-03 11:02,Email,Newsletter,Antwerp,1-9,Restaurant,32.0,0,0
3153,2026-04-03 08:23,Email,Reactivation,Walloon Brabant,1-9,Snack,44.0,0,0
3154,2026-04-03 14:44,Email,Reactivation,East Flanders,10-49,Bar,58.0,0,0
3155,2026-04-03 19:04,Referral,Customer Referral,Hainaut,1-9,Hotel,87.0,1,0
3156,2026-04-03 19:38,Referral,Industry Events,Brussels,1-9,Restaurant,94.0,1,1
3157,2026-04-03 08:30,Referral,Industry Events,Antwerp,1-9,Bar,60.0,1,1
3158,2026-04-03 19:42,Referral,Industry Events,Namur,50+,Restaurant,82.0,1,1
3159,2026-04-04 12:22,Google Ads,High Intent Search,Brussels,1-9,Restaurant,54.0,1,1
3160,2026-04-04 17:32,Google Ads,High Intent Search,Brussels,1-9,Hotel,45.0,0,0
3161,2026-04-04 08:42,Meta Ads,Awareness Video,Namur,1-9,Bar,0.0,0,0
3162,2026-04-04 09:44,Meta Ads,Awareness Video,Flemish Brabant,10-49,Restaurant,14.0,0,0
3163,2026-04-04 16:28,Meta Ads,Awareness Video,Hainaut,10-49,Bar,27.0,0,0
3164,2026-04-04 10:48,Meta Ads,Awareness Video,namur ,1-9,Restaurant,17.0,0,0
3165,2026-04-04 08:52,Meta Ads,Awareness Video,Hainaut,1-9,Restaurant,22.0,0,0
3166,2026-04-04 11:42,Meta Ads,Awareness Video,Liège,10-49,Hotel,27.0,0,0
3167,2026-04-04 11:08,Meta Ads,Lead Magnet,Hainaut,10-49,Restaurant,56.0,1,0
3168,2026-04-04 09:29,Meta Ads,Lead Magnet,Flemish Brabant,1-9,Restaurant,33.0,1,0
3169,2026-04-04 14:48,Meta Ads,Retargeting,Bruxelles,50+,Snack,38.0,1,0
3170,2026-04-04 16:17,Meta Ads,Retargeting,Brussels,1-9,Bar,53.0,0,0
3171,2026-04-04 19:41,Organic Search,SEO Guides,Walloon Brabant,1-9,Snack,24.0,0,0
3172,2026-04-04 20:22,Organic Search,SEO Comparison,Flemish Brabant,10-49,Bar,99.0,1,0
3173,2026-04-04 15:34,Organic Search,SEO Comparison,Liège,10-49,Restaurant,32.0,0,0
3174,2026-04-04 12:14,Direct,Brand Direct,Namur,1-9,Bar,68.0,1,1
3175,2026-04-04 13:01,Direct,Returning Visitors,East Flanders,1-9,Restaurant,43.0,0,0
3176,2026-04-04 18:40,Direct,Demo Page Direct,East Flanders,10-49,Café,70.0,1,1
3177,2026-04-04 07:25,Email,Newsletter,Brussels,1-9,Bar,50.0,1,1
3178,2026-04-04 19:15,Email,Newsletter,Brussels,1-9,Restaurant,57.0,0,0
3179,2026-04-04 19:51,Email,Reactivation,Flemish Brabant,1-9,Café,58.0,0,0
3180,2026-04-04 09:20,Referral,Partner Network,Liège,10-49,Restaurant,66.0,1,0
3181,2026-04-04 19:25,Referral,Customer Referral,Brussels,10-49,Restaurant,60.0,0,0
3182,2026-04-04 08:58,Referral,Customer Referral,Antwerp,10-49,Bar,74.0,0,0
3183,2026-04-05 11:57,Meta Ads,Awareness Video,Hainaut,10-49,Restaurant,29.0,1,0
3184,2026-04-05 18:03,Meta Ads,Awareness Video,Hainaut,1-9,Hotel,12.0,0,0
3185,2026-04-05 07:41,Meta Ads,Awareness Video,Antwerp,1-9,Restaurant,33.0,0,0
3186,2026-04-05 07:11,Meta Ads,Lead Magnet,Flemish Brabant,1-9,Restaurant,46.0,1,0
3187,2026-04-05 07:00,Meta Ads,Retargeting,Liège,10-49,Hotel,52.0,1,1
3188,2026-04-05 07:18,Organic Search,SEO Product Pages,Liège,1-9,Snack,79.0,1,1
3189,2026-04-05 17:27,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Bar,55.0,0,0
3190,2026-04-05 12:09,Organic Search,SEO Guides,Antwerp,1-9,Café,,0,0
3191,2026-04-05 16:48,Organic Search,SEO Guides,Walloon Brabant,1-9,Snack,59.0,1,0
3192,2026-04-05 16:21,Organic Search,SEO Guides,Antwerp,10-49,Restaurant,54.0,1,1
3193,2026-04-05 09:34,Organic Search,SEO Comparison,East Flanders,1-9,Café,54.0,0,0
3194,2026-04-05 15:52,Organic Search,SEO Comparison,Liège,1-9,Restaurant,28.0,1,0
3195,2026-04-05 18:23,Organic Search,SEO Comparison,Brussels,10-49,Restaurant,62.0,1,1
3196,2026-04-05 15:07,Direct,Brand Direct,Flemish Brabant,1-9,Snack,54.0,0,0
3197,2026-04-05 16:18,Email,Lead Nurture,East Flanders,1-9,Restaurant,75.0,0,0
3198,2026-04-05 17:30,Email,Reactivation,Brussels,10-49,Bar,66.0,1,0
3199,2026-04-05 12:36,Email,Reactivation,Antwerp,1-9,Restaurant,57.0,1,1
3200,2026-04-05 18:47,Referral,Partner Network,Hainaut,1-9,Bar,61.0,0,0
3201,2026-04-05 16:32,Referral,Partner Network,East Flanders,1-9,Café,47.0,1,1
3202,2026-04-06 09:46,LinkedIn Ads,SMB Growth,Flemish Brabant,10-49,Café,40.0,1,1
3203,2026-04-06 19:27,Meta Ads,Awareness Video,Namur,10-49,Restaurant,29.0,0,0
3204,2026-04-06 14:37,Meta Ads,Awareness Video,Brussels,10-49,Restaurant,28.0,0,0
3205,2026-04-06 20:15,Meta Ads,Awareness Video,Namur,10-49,Bar,0.0,0,0
3206,2026-04-06 21:33,Meta Ads,Awareness Video,Antwerp,10-49,Snack,25.0,0,0
3207,2026-04-06 11:39,Meta Ads,Awareness Video,Walloon Brabant,1-9,Restaurant,26.0,1,1
3208,2026-04-06 17:59,Meta Ads,Lead Magnet,Brussels,50+,Restaurant,30.0,0,0
3209,2026-04-06 17:41,Meta Ads,Retargeting,Namur,1-9,Restaurant,55.0,0,0
3210,2026-04-06 12:53,Organic Search,SEO Product Pages,Brussels,1-9,Snack,55.0,1,1
3211,2026-04-06 20:44,Organic Search,SEO Product Pages,Antwerp,1-9,Restaurant,36.0,0,0
3212,2026-04-06 19:36,Organic Search,SEO Guides,Liège,10-49,Snack,51.0,0,0
3213,2026-04-06 10:15,Organic Search,SEO Guides,Flemish Brabant,1-9,Restaurant,55.0,0,0
3214,2026-04-06 16:58,Direct,Returning Visitors,Hainaut,1-9,Café,67.0,1,1
3215,2026-04-06 20:39,Direct,Demo Page Direct,Flemish Brabant,1-9,Snack,48.0,0,0
3216,2026-04-06 08:53,Email,Newsletter,East Flanders,50+,Bar,75.0,1,1
3217,2026-04-06 21:28,Email,Newsletter,Walloon Brabant,10-49,Restaurant,73.0,1,1
3218,2026-04-06 09:24,Email,Newsletter,Hainaut,1-9,Restaurant,46.0,1,1
3219,2026-04-06 11:31,Email,Newsletter,Liège,10-49,Snack,63.0,1,0
3220,2026-04-06 14:24,Email,Newsletter,Hainaut,10-49,Snack,72.0,1,0
3221,2026-04-06 14:24,Email,Lead Nurture,Brussels,1-9,Café,78.0,1,1
3222,2026-04-06 08:00,Email,Lead Nurture,East Flanders,1-9,Hotel,62.0,0,0
3223,2026-04-06 20:46,Email,Lead Nurture,Brussels,1-9,Restaurant,39.0,1,1
3224,2026-04-06 07:38,Referral,Customer Referral,Hainaut,10-49,Restaurant,74.0,1,0
